Audio_Name Is_Faked Speaker_ID
2753F4E6.wav 0 eqg_3205
1A845D2F.wav 0 yl_7619
0D315647.wav 0 rdk_0724
52CE79B6.wav 0 da_6092
E0C93F7B.wav 0 rq_7342
90EB5D7C.wav 0 bly_1354
847C3506.wav 0 wrb_1378
52A8D346.wav 0 bfh_8971
583BC4AE.wav 1 0
9752DC16.wav 1 0
28ECB754.wav 1 0
C5F48912.wav 1 0
C516F830.wav 1 0
F103B7AC.wav 0 aq_3792
46EC3F08.wav 0 hsd_0642
6D8357EC.wav 0 sj_0269
B7E43C02.wav 0 qs_8612
E68A05D4.wav 1 0
9C2F180A.wav 1 0
4958F60D.wav 1 0
D2BF9A83.wav 0 pyh_0001
10857BF4.wav 1 0
6F528B7C.wav 1 0
386DCFA4.wav 1 0
72A3CD90.wav 1 0
2F0DE675.wav 0 ctf_0172
B9548EFC.wav 0 rq_7342
13274056.wav 0 aq_3792
4B3D891F.wav 0 bly_1354
FC24710A.wav 0 ts_8039
273458ED.wav 0 bfh_8971
2C351D07.wav 0 zy_2371
E1A2B9DF.wav 1 0
13A6078D.wav 0 ts_8039
1F09E86D.wav 1 0
DF9BA062.wav 0 tr_9178
B087231D.wav 0 tr_9178
E48597D6.wav 1 0
EFB25C74.wav 0 eqa_3472
C672ED9A.wav 0 abk_1049
8EB7932F.wav 1 0
82E7695B.wav 1 0
62A53D0C.wav 1 0
36C475DE.wav 1 0
C5AF463B.wav 1 0
72E8A036.wav 0 bz_3269
2ED4F986.wav 1 0
2C0A65E4.wav 0 ts_8039
640D3C97.wav 0 ts_8039
03ABC5E8.wav 0 wk_7215
2675F913.wav 1 0
3F40EAB9.wav 0 glp_0974
C8691E3A.wav 1 0
9AF085EB.wav 0 da_6092
EA9D1CB5.wav 1 0
012C83FE.wav 1 0
A75068CD.wav 0 czf_7398
59824B73.wav 1 0
1D49857B.wav 1 0
64125BC3.wav 1 0
03B81D59.wav 1 0
1074AEB3.wav 1 0
907ED5CA.wav 0 hsd_0642
4A1CFE62.wav 1 0
1869EF02.wav 0 yz_2984
870EACD6.wav 0 pbs_0752
86139CEB.wav 0 ctf_0172
6E7FB153.wav 0 zd_1689
0B62C15D.wav 1 0
65E01CD7.wav 0 kr_6257
18C7E450.wav 0 bly_1354
2FD65418.wav 0 hcs_4783
7CAF6B98.wav 0 pbs_0752
D67FB851.wav 0 zy_2371
7295EDB4.wav 0 kjh_7219
1F80C56D.wav 1 0
49867D50.wav 0 wsc_4963
346A58B9.wav 0 tr_9178
76CD3291.wav 1 0
D0934FB8.wav 0 dsw_3607
41F5290D.wav 0 hcs_4783
70E54C92.wav 0 zd_1689
649037AE.wav 0 ha_5413
F0389BEC.wav 1 0
ACFE1298.wav 1 0
FB43AD19.wav 1 0
20A98E54.wav 0 cbe_9478
02563EFB.wav 1 0
501F9AE2.wav 0 af_8572
79D31A28.wav 1 0
F7D241C0.wav 1 0
28A7F1CE.wav 0 jf_4635
05AE6D47.wav 1 0
73C42D86.wav 0 dsw_3607
B7CA540E.wav 1 0
F0B762E5.wav 1 0
F238AC14.wav 0 zc_1804
3EF08B62.wav 0 wrb_1378
261C9BA7.wav 0 dq_1348
B1A3F947.wav 1 0
C916528F.wav 1 0
5A483920.wav 1 0
26E581A9.wav 0 pcy_6375
94BFD20E.wav 1 0
4FC035D9.wav 1 0
74189DC3.wav 1 0
6BEFA184.wav 0 bq_8369
B6F4318A.wav 1 0
120AC578.wav 0 zc_1804
5043FBC7.wav 0 rq_7342
CA1BE6FD.wav 0 af_8572
63B5FE21.wav 0 kpl_2536
9A8D136F.wav 0 pbs_0752
0E74B2CD.wav 1 0
537890AC.wav 0 jta_0836
0DF7EC83.wav 0 zc_1804
4F02C1B7.wav 1 0
12ADEC30.wav 0 ts_8039
B2740CD6.wav 1 0
14E89AD3.wav 1 0
509CA281.wav 0 kjh_7219
D0A28375.wav 0 hcs_4783
9BF632C1.wav 1 0
5EBDC7AF.wav 0 qs_8612
83CFB7EA.wav 1 0
180DC329.wav 0 wsc_4963
C49A7512.wav 0 sl_9052
C127F5E8.wav 0 pbs_0752
0F6D952A.wav 1 0
B724A86F.wav 1 0
A6C09EBF.wav 0 zsq_0001
27935B0A.wav 1 0
1EAF682C.wav 0 sj_0269
02F6D4B8.wav 1 0
D68AB2E9.wav 1 0
F7A65BC2.wav 1 0
3BD98F64.wav 1 0
4FD8E3A0.wav 1 0
DB518962.wav 0 qf_4356
